ID,Particle ID,Particle_Polygon_Area,Particle_Polygon_Length,Convex_Hull_Area,Convex_Hull_Length,Maximum_Dimension_Length,Maximum_Dimension_Angle,Paris_Factor,Area_Delta_Factor,Angularity,Min_Rect_Min_Length,Min_Rect_Min_Length_Angle,Min_Rect_Max_Length,Min_Rect_Max_Length_Angle,EncloseLengthDelta,FormIndex
20,27,40.46446609406726,23.468892546624794,40.46446609406726,23.468892546624794,7.407513990533422,17.91204154099058,0.0,0.0,12.201604405431365,5.863961030679204,134.99999999999523,7.985281374238788,44.99999999999524,12.201604405431365,0.02479825712706324
21,30,426.7517090756542,84.7517421576521,456.2203012433455,81.65610667601526,30.494242356783122,107.72004387042854,7.5821285330668955,6.905324932739074,37.70016203121202,18.1327208431522,38.10000000000005,30.768458917070976,128.10000000000005,37.70016203121202,0.11162309638703441
22,31,57.9466991411009,34.0535625324397,66.94669914110088,32.447286407250324,11.846378371024375,110.91429995823692,9.900834880481428,15.531514535599122,75.81778799358497,6.193808031707688,18.400000000000023,12.834011212415975,108.40000000000003,72.8038243655018,0.35064106404467915
23,32,24.598349570550447,19.60206493097238,25.775126265847085,19.379881460510052,6.525691926282995,120.2645032858998,2.2929290967549463,4.783966062119448,34.98880460925136,4.295413455908458,25.00000000000004,7.493946554841251,115.00000000000004,34.98880460925136,0.09872488323916603
24,16,44.43413600817736,26.597815891934076,47.86091270347399,26.01504213153696,8.364095872053811,73.9701332333359,4.480283041253619,7.712036292696206,12.789700711327574,7.0,0.0,9.0,90.0,12.789700711327574,0.09105329322509666
25,17,64.93413600817735,32.952029807349135,69.65380592228743,32.46496701311645,11.846378371024375,69.08570004176309,3.0005439034384507,7.2683956455749605,45.30005516749987,7.206056262506875,156.79999999999387,12.836157537277785,66.79999999999387,45.30005516749987,0.1251600519446512
26,34,69.97702922699081,31.987070609765254,71.44669914110091,31.716077302797835,11.104326442465165,172.472046300166,1.7088702640002307,2.1002176433394997,23.36643967214742,7.91933973027338,64.89999999999961,11.59878487983827,154.8999999999996,23.36643967214742,0.054389630199329596
27,36,148.56021375459628,57.55585305081014,172.46814575050757,52.54087165898373,20.939059470960377,32.515623844209095,19.08982943555304,16.09309208144002,50.26895045574337,11.321348544448853,108.49999999999689,21.377068777286453,18.499999999996874,50.21812105324637,0.433761620270313
28,37,338.7794372515227,81.51869427429602,353.54720420448916,79.40182265393935,33.364040822170374,16.19743848121798,5.332047929385037,4.3591095943648694,129.29377138654922,13.030593661988672,111.79999999999667,34.19988504845864,21.799999999996682,129.29377138654922,0.2060047444422121
29,38,17.98223304703363,15.849193907252547,17.98223304703363,15.849193907252547,5.052163221232583,82.47204630016591,0.0,0.0,14.381916707412945,4.0,0.0,6.0,90.0,14.381916707412945,0.03170580949445648
30,40,14.232233047033631,15.926955402844914,15.128679656440355,15.637610004931165,5.533474688174374,66.6856776991391,3.7006345320353535,6.2987066502088105,67.30776229194224,3.0381698243466975,153.3999999999941,6.522734797693856,63.3999999999941,67.30776229194224,0.21683574204513362
31,45,56.96814575050763,31.664460110958295,62.38603896932106,30.90161670458604,10.56969595003555,108.05496290928127,4.937239456853681,9.510390670851622,36.26791979056424,7.418252973371432,26.600000000000037,11.441265069729502,116.60000000000005,36.26791979056424,0.1894966925288109
